id	filename	md5	size	state
849c86d5-5dca-48f6-8b10-a27e0c0bd116	849c86d5-5dca-48f6-8b10-a27e0c0bd116/58264787-08c6-4155-b27d-b29185955887.wxs.aliquot_ensemble_masked.maf.gz	462ad36c72c33322f4356b8f50aeedbc	1734	validated
8742ad7e-0347-421a-b575-7979a7b4a99c	8742ad7e-0347-421a-b575-7979a7b4a99c/19aff4c3-70c6-41d4-9db8-ac7dc526b1e1.wxs.aliquot_ensemble_masked.maf.gz	d389eb4753eae92b1a5b4ba4c6b67e06	72246	validated
a36a0e12-3c16-4f51-bf68-0fa7f6f5646f	a36a0e12-3c16-4f51-bf68-0fa7f6f5646f/c345d961-7a44-4e51-b466-a46517bece5b.wxs.aliquot_ensemble_masked.maf.gz	d567eff4b6f3f9757742dd9d21ff1734	5431	validated
7a2b437f-c63f-49f8-9a9f-2b8725f3fc22	7a2b437f-c63f-49f8-9a9f-2b8725f3fc22/19d0e87e-cb25-4ecb-af4e-b2aa8526799d.wxs.aliquot_ensemble_masked.maf.gz	4bc9eb6758d08418b936e84ae9310065	1142	validated
1ba55ac3-51dd-4c41-be08-481f301057c1	1ba55ac3-51dd-4c41-be08-481f301057c1/ec60e311-8cca-424f-b3a1-0c303776a932.wxs.aliquot_ensemble_masked.maf.gz	a3f15af0e3c35e68f01be850ad10be16	1707	validated
e1a765ad-266f-4c12-82a0-82ef0b04a0bd	e1a765ad-266f-4c12-82a0-82ef0b04a0bd/7920acc1-a02a-442c-b6f2-aa496e521200.wxs.aliquot_ensemble_masked.maf.gz	4262e705eed758bee93671b14be3377d	1835	validated
29b39be1-365e-4eec-8f6d-280a91d068dd	29b39be1-365e-4eec-8f6d-280a91d068dd/8e54503b-e9d6-4480-b4cc-9d2dafd180f6.wxs.aliquot_ensemble_masked.maf.gz	f38790044a2728f9cd41b28705032b67	1699	validated
06a0c367-e314-4007-a609-fbe4e04f59d8	06a0c367-e314-4007-a609-fbe4e04f59d8/6e947342-c43b-4038-9410-3669caca9175.wxs.aliquot_ensemble_masked.maf.gz	e165f507780b8a110de99613bb3ef10a	7363	validated
a8bf0329-1cfe-40bf-88fb-718d313e7d7d	a8bf0329-1cfe-40bf-88fb-718d313e7d7d/0c3c7ce6-5442-47f9-8d32-aacc264a90bf.wxs.aliquot_ensemble_masked.maf.gz	103445db7084dbb120d18083de346ea1	9414	validated
8f472f7d-e950-4937-8e49-94977d2660f4	8f472f7d-e950-4937-8e49-94977d2660f4/6f6d8922-42a4-4fc2-a9fe-7142fbf50bf4.wxs.aliquot_ensemble_masked.maf.gz	49d4551497b328af952c78b08a889668	1142	validated
b317d6d7-4649-4ddc-8a58-121f15a3c354	b317d6d7-4649-4ddc-8a58-121f15a3c354/f3d092f6-9304-4daf-9531-ceacbe28ed14.wxs.aliquot_ensemble_masked.maf.gz	974eb9d07710590f01182e4a9be6884e	5531	validated
4552d39e-79d4-4e21-926b-f81b17706708	4552d39e-79d4-4e21-926b-f81b17706708/0a85904b-8598-4a41-9e23-315f06022c6a.wxs.aliquot_ensemble_masked.maf.gz	0e08d17118f35371716b00dc9752f1bf	1883	validated
fe72064c-22b6-4118-a4cc-430562ad2fb2	fe72064c-22b6-4118-a4cc-430562ad2fb2/323780cf-73f3-4183-9e29-5fdfd41a8409.wxs.aliquot_ensemble_masked.maf.gz	6b041e3de7bfcb25a9756e2c7dc4f3eb	6867	validated
4d753fc5-b70b-4eb1-887b-d32348058887	4d753fc5-b70b-4eb1-887b-d32348058887/d01af06a-3bd4-48ee-a8e3-b01104477a3d.wxs.aliquot_ensemble_masked.maf.gz	657f63bc584c8761f6cfc9e491c35a04	9722	validated
78c4d9f8-5bbc-4329-a99c-890fb555f7a0	78c4d9f8-5bbc-4329-a99c-890fb555f7a0/2b06dd99-f6e0-49d1-984e-28564673c8e2.wxs.aliquot_ensemble_masked.maf.gz	b84534af60eb4b0769c103f20e2d4e4f	155272	validated
1fcb7b97-84cf-4ed8-9c86-554bfd8d61cc	1fcb7b97-84cf-4ed8-9c86-554bfd8d61cc/2bec78f7-e92b-4c32-9d96-2143c0810ff9.wxs.aliquot_ensemble_masked.maf.gz	b0608a8186e6b0aa1762d2fadde01a9e	3572	validated
662410c9-4512-49dd-b054-ec776d18d10f	662410c9-4512-49dd-b054-ec776d18d10f/9106c2e2-c77b-41af-be3b-a88e6eb44574.wxs.aliquot_ensemble_masked.maf.gz	ad8cab6cf04d9dc129f4c1be653ae6a4	6899	validated
a805664f-439c-49c3-ae4d-44932e47136c	a805664f-439c-49c3-ae4d-44932e47136c/262f80c5-fd35-4d85-bf89-ffb5b0f6addb.wxs.aliquot_ensemble_masked.maf.gz	f0961fe63efb76324851089b92a7d053	1691	validated
c36faad0-d8a4-48af-8c24-a3416df677fe	c36faad0-d8a4-48af-8c24-a3416df677fe/b831b331-7173-43a2-8387-74b41cb37ae8.wxs.aliquot_ensemble_masked.maf.gz	c7b2f7e40251239b61f4a4135cd1a095	2854	validated
27e34f9f-94ee-49f4-9c76-a22178c1724f	27e34f9f-94ee-49f4-9c76-a22178c1724f/ae8de9a0-6b8f-4baf-87a4-b50f0f7dc1a7.wxs.aliquot_ensemble_masked.maf.gz	2f0aad064aae478a50d19fa5e56a832f	7688	validated
ce12a4ef-7127-4313-9caa-8f194ca95dbf	ce12a4ef-7127-4313-9caa-8f194ca95dbf/6b261da2-d699-43a1-93e8-648c2fb686e7.wxs.aliquot_ensemble_masked.maf.gz	816304f9f588370bbbc0c9b57371845e	1718	validated
671d4688-19fc-4e3b-a30a-c042e1a594e0	671d4688-19fc-4e3b-a30a-c042e1a594e0/8c0a8bd3-ae90-403f-b501-cbf56dc646d4.wxs.aliquot_ensemble_masked.maf.gz	bd5eaf99741acd6e44a4849f81b51e1a	6834	validated
29be564e-2947-4c3d-bdad-19ce1a28e723	29be564e-2947-4c3d-bdad-19ce1a28e723/380483de-6889-4c28-876b-91083401d662.wxs.aliquot_ensemble_masked.maf.gz	5d4c4011ddec876f4c09d5c0b542b3fd	6781	validated
b38fcc60-e673-43fb-bfe1-8d0a9a770877	b38fcc60-e673-43fb-bfe1-8d0a9a770877/200b2f6f-12e2-45a9-a62e-e8f3dbf562ae.wxs.aliquot_ensemble_masked.maf.gz	99becbe150e3696947140c7e6af53ef1	7727	validated
dd211070-bafb-481d-871d-2e0e21614908	dd211070-bafb-481d-871d-2e0e21614908/508c85e6-dea2-4a45-aaf5-7de93c1f5ea7.wxs.aliquot_ensemble_masked.maf.gz	aba13cff8886d22cd2ca4523f8c4d4f4	3884	validated
f410018a-7712-4336-95e8-4877cc5980fe	f410018a-7712-4336-95e8-4877cc5980fe/f07b1068-6fa0-4a9c-81f5-c0c7f3195fa4.wxs.aliquot_ensemble_masked.maf.gz	a86df1c59e3006e0d2988c484a270bab	1143	validated
97e2c00c-03dc-435f-90cc-3d1aaa48100f	97e2c00c-03dc-435f-90cc-3d1aaa48100f/00528688-5c76-4d3d-9370-6b73fddf9bba.wxs.aliquot_ensemble_masked.maf.gz	b624af559b004b30abac963a30ad2c0e	1142	validated
5623cc1a-7949-45af-88ab-00a62210f307	5623cc1a-7949-45af-88ab-00a62210f307/d547cf8c-eec0-4531-8e66-a0979d099860.wxs.aliquot_ensemble_masked.maf.gz	1261297a18c24176fea782ca394fe952	2188	validated
1f6e20a1-b4f1-47c0-90ff-ed20a45e0f4d	1f6e20a1-b4f1-47c0-90ff-ed20a45e0f4d/48efc2f6-afed-4c20-b072-47b8c260ad7c.wxs.aliquot_ensemble_masked.maf.gz	c36eb03e09e8786db639cb5416ce1a00	7686	validated
abc1ceb6-0b8c-48a0-a7cf-34933520e32a	abc1ceb6-0b8c-48a0-a7cf-34933520e32a/b3b90cd7-016d-4666-b07b-ee40a8ea371d.wxs.aliquot_ensemble_masked.maf.gz	29d9c948ed54637f7de84c9a0a9742fc	6322	validated
20277997-1c1a-45d5-b302-09252f38acc7	20277997-1c1a-45d5-b302-09252f38acc7/d0a31c6a-9a96-4e68-8894-c07d94954556.wxs.aliquot_ensemble_masked.maf.gz	2da4c913226226d3ea5828cd5c9e3b7a	97576	validated
4ac62603-f567-4ec2-b653-c3cf2cb5e93b	4ac62603-f567-4ec2-b653-c3cf2cb5e93b/69709a3d-55d7-4713-8ba0-8d60796bfdb1.wxs.aliquot_ensemble_masked.maf.gz	cab231185fb6a59281cf636e93a0dfd2	2130	validated
a83f6c6e-b41a-438c-9591-93fe486c7905	a83f6c6e-b41a-438c-9591-93fe486c7905/0aae0307-dcf0-43d6-8a6d-4610369fa93e.wxs.aliquot_ensemble_masked.maf.gz	0f78b3d13c2677d885a3f2132e94b817	6503	validated
75bf0453-d2d3-49c2-9a17-f308c175f85b	75bf0453-d2d3-49c2-9a17-f308c175f85b/2e500d00-ab03-4eb0-8568-78ad240dffd0.wxs.aliquot_ensemble_masked.maf.gz	2104ee31e8838265f550ad8d0e798de3	1142	validated
682fbd4c-6291-4ced-a1e3-d8ae6e95ec1f	682fbd4c-6291-4ced-a1e3-d8ae6e95ec1f/d3fc4691-11d5-417b-bcee-3fdae52981c7.wxs.aliquot_ensemble_masked.maf.gz	0febb3e24356997eacdf228ab9e89e47	4737	validated
9995a5b4-4025-4102-80f5-2a87b7aae098	9995a5b4-4025-4102-80f5-2a87b7aae098/bd4d5403-c366-4f84-acde-1d09b6b07e1c.wxs.aliquot_ensemble_masked.maf.gz	347ffb27c55826a4dca4064fd4581b6d	2811	validated
2e063c89-309b-413b-a1e8-5c3d2b06370f	2e063c89-309b-413b-a1e8-5c3d2b06370f/3d851b29-eb9e-4873-aa33-4661d5f33c3e.wxs.aliquot_ensemble_masked.maf.gz	51eddbdec847e25ff79b456887a6d8fe	4736	validated
5e29bc99-3f20-4e1b-bcdd-599b5f73211b	5e29bc99-3f20-4e1b-bcdd-599b5f73211b/e8214333-68d5-49da-a03f-a7848aca33dc.wxs.aliquot_ensemble_masked.maf.gz	c3d78c3d5d8ef48b3f8b3c855f095016	4341	validated
26fc5b30-e38e-4fda-adcd-614b3c266fda	26fc5b30-e38e-4fda-adcd-614b3c266fda/7c490d40-42e0-428a-9be1-e73b44649886.wxs.aliquot_ensemble_masked.maf.gz	fc90557c364921e3f43b615da73ec655	11551	validated
041e2e3f-9452-48a5-950f-483d70618cb7	041e2e3f-9452-48a5-950f-483d70618cb7/9e2b0669-79cf-47d3-afe9-ca7f89056457.wxs.aliquot_ensemble_masked.maf.gz	fedf26fdbd9d41fff0ca87b2f14bb88c	5186	validated
d9685970-3091-48b9-b165-3682ac35bb0f	d9685970-3091-48b9-b165-3682ac35bb0f/97386b4c-72d8-4828-8d12-c124f10d39a6.wxs.aliquot_ensemble_masked.maf.gz	c71f07dd10569dbcbed4e894c3b090ed	8436	validated
26c129dd-5d84-44c3-abea-0f780e488078	26c129dd-5d84-44c3-abea-0f780e488078/35807530-bc9b-4f1d-994a-d4ceb30a413c.wxs.aliquot_ensemble_masked.maf.gz	e3d1671da5afe2131699f617206405c9	1141	validated
3eb19c8f-ce15-4f88-9cca-7459c0716b1d	3eb19c8f-ce15-4f88-9cca-7459c0716b1d/294fb317-5ed4-491a-b85a-38b311453d06.wxs.aliquot_ensemble_masked.maf.gz	21644ed35301ba1f753cdea953e1f950	8595	validated
a2022838-46f6-4d54-a693-99f335e52378	a2022838-46f6-4d54-a693-99f335e52378/1d8b38b6-2167-4da5-b14c-6b04bcd4d741.wxs.aliquot_ensemble_masked.maf.gz	100306f4e1a88613ad351d82d3632113	9024	validated
01a7d4e5-584f-4994-b15b-c58a06ca9c72	01a7d4e5-584f-4994-b15b-c58a06ca9c72/065d255c-cf4a-4058-81c3-357a0a575e1e.wxs.aliquot_ensemble_masked.maf.gz	87b4af1bdc21b8714295db610de6a327	5224	validated
10586c01-40eb-4df5-a5c1-2c72bd43567b	10586c01-40eb-4df5-a5c1-2c72bd43567b/b2c9852a-4b93-418e-9a30-d44b15782108.wxs.aliquot_ensemble_masked.maf.gz	f6f1bac8cba89b7e2cdec91b78d852a8	3817	validated
8c77a4a1-8ada-4108-abc6-7842d2218d05	8c77a4a1-8ada-4108-abc6-7842d2218d05/88019cd5-e926-4626-a44c-4e15b07db746.wxs.aliquot_ensemble_masked.maf.gz	f1f3a4dd746160fa66c417ef5d1cb2f0	6907	validated
f70ab353-70b8-456c-92bb-4dd72228500e	f70ab353-70b8-456c-92bb-4dd72228500e/399aa9f7-b48d-439f-8a68-945a50cbdfbf.wxs.aliquot_ensemble_masked.maf.gz	690d31d46d346b381974eb048d6bae79	3000	validated
136ee151-96ea-4048-bd9c-0200b85e9638	136ee151-96ea-4048-bd9c-0200b85e9638/d29b9d72-6905-4a7a-8f41-9f39a680c105.wxs.aliquot_ensemble_masked.maf.gz	9ac1d81c52bc5192e597e5f9437cdc38	1711	validated
1bd3e423-c687-43aa-a8c1-9a93a6ee2eb2	1bd3e423-c687-43aa-a8c1-9a93a6ee2eb2/85f8a726-022a-44b5-9d92-15bb51cd4c9b.wxs.aliquot_ensemble_masked.maf.gz	91f14e6f2941fa57fd815e5d75b80316	8550	validated
ef03a20b-3f0b-49b0-96ae-9791751b8dc0	ef03a20b-3f0b-49b0-96ae-9791751b8dc0/c4263ab8-fb30-4b74-a4c1-ec14031dc9a2.wxs.aliquot_ensemble_masked.maf.gz	b4f33c170a4925c07335d6fc63f3e323	2531	validated
1f7f93d4-8102-47f6-9621-2ef35627ea34	1f7f93d4-8102-47f6-9621-2ef35627ea34/21075100-1b8d-4921-ac2d-76c0b6566f56.wxs.aliquot_ensemble_masked.maf.gz	f4e4f106887ff33fd069a2bf0c7ccb1d	2985	validated
649e0efb-1878-41d4-b605-c9597f36be4f	649e0efb-1878-41d4-b605-c9597f36be4f/0937bc7e-6559-4abc-862c-410a46af90f2.wxs.aliquot_ensemble_masked.maf.gz	457305f01df40dfa845b858a19faeb02	1746	validated
6f8f5ec3-f486-46e9-a1d6-4734469708e8	6f8f5ec3-f486-46e9-a1d6-4734469708e8/0ffff486-95a7-4e12-8da3-d5b3d33baedc.wxs.aliquot_ensemble_masked.maf.gz	4044877139c9074c15aafecb6b169a3d	2854	validated
2ef844e0-04cc-493f-ae78-0988971de82d	2ef844e0-04cc-493f-ae78-0988971de82d/1eae0adb-49e2-4723-864c-5b4a5e6c94dc.wxs.aliquot_ensemble_masked.maf.gz	b1fdbd82b86d929b7ee348279cfa513a	6092	validated
b1db7e60-4a35-4b3d-a9ce-d3993f140138	b1db7e60-4a35-4b3d-a9ce-d3993f140138/d225e1ec-cb89-4b40-9f11-ad77abb89199.wxs.aliquot_ensemble_masked.maf.gz	e2055c0ebac207e574f6b562fa678a43	1140	validated
438dd482-9563-4207-b7c4-6f7c10b42f17	438dd482-9563-4207-b7c4-6f7c10b42f17/9d9126d4-f879-456e-bff4-e2e13c293809.wxs.aliquot_ensemble_masked.maf.gz	21f5d1b23ca81914f7222636f21cffda	6181	validated
db033c3c-d870-431c-901c-07ee777608d2	db033c3c-d870-431c-901c-07ee777608d2/f5d2a6bd-ec41-46b8-8ac0-8bfcf8151b48.wxs.aliquot_ensemble_masked.maf.gz	b295c59f4b0eab21db4fa159b9d13c81	10923	validated
025945dc-88f2-4a9e-80b0-616223752bec	025945dc-88f2-4a9e-80b0-616223752bec/93b9c98c-f06a-4e01-a05e-6afb756972b2.wxs.aliquot_ensemble_masked.maf.gz	706a58575fdbc9d2c70638ad53226470	2435	validated
8fdace44-9647-4d58-af44-90d48ea8af6b	8fdace44-9647-4d58-af44-90d48ea8af6b/15ee51a4-aa54-479f-8903-a85d131b34c6.wxs.aliquot_ensemble_masked.maf.gz	63e6ae2d88d4a32f39342a93731b46a3	11075	validated
efebcf20-77ba-4a65-90ef-c3c0c7aad0c8	efebcf20-77ba-4a65-90ef-c3c0c7aad0c8/91556111-15d5-49ed-9596-b3b6f3b2c1be.wxs.aliquot_ensemble_masked.maf.gz	4e1d244002eed78a808f2f3aa4157b0d	2814	validated
bbbb423c-30e9-4871-9d70-3d6e35b9518b	bbbb423c-30e9-4871-9d70-3d6e35b9518b/358d24d3-aba0-416d-978c-3670c43ff1da.wxs.aliquot_ensemble_masked.maf.gz	7075282b8543fdd5a137610b998f588c	1143	validated
e6368f4b-6aab-4a6a-ac85-386ce7c327d7	e6368f4b-6aab-4a6a-ac85-386ce7c327d7/f1f1b065-d3cb-4197-be52-4a4e7b5556ae.wxs.aliquot_ensemble_masked.maf.gz	aac48b9429d1f5282cfcfd7f0951cdb9	6742	validated
2e2d1d4f-5c09-40e2-81b6-600f7b7bd102	2e2d1d4f-5c09-40e2-81b6-600f7b7bd102/a3380d82-a144-4581-9302-1729ff4d11a4.wxs.aliquot_ensemble_masked.maf.gz	ba603fdfcf9d8c6a87e90589fca5cef9	4499	validated
46371551-8b44-4788-8660-c669228dea37	46371551-8b44-4788-8660-c669228dea37/e665e5c1-d17f-4fb7-9392-b9fe07525475.wxs.aliquot_ensemble_masked.maf.gz	d0269349ab8bdd43711ede36ce578a3e	2100	validated
bce8cf19-cf9a-468e-8899-f2b360c541ca	bce8cf19-cf9a-468e-8899-f2b360c541ca/08d2701c-5e73-47ab-8e31-808efa7e2736.wxs.aliquot_ensemble_masked.maf.gz	9ef3d0166801cc3e1c67494c5fd6bd5d	2385	validated
62c96251-e604-4247-8f5c-d9714b25672a	62c96251-e604-4247-8f5c-d9714b25672a/239fc2cd-e8ed-44da-b3da-ab86efdbbf7f.wxs.aliquot_ensemble_masked.maf.gz	7d7e3a7b7b8497d522a850b4f5a6dc80	1142	validated
3ef05bd7-ebde-45fc-8257-0165a0ea2e4c	3ef05bd7-ebde-45fc-8257-0165a0ea2e4c/998a956b-31e0-4de3-8d7e-2a274b772bca.wxs.aliquot_ensemble_masked.maf.gz	cb230925ec932cd1b8af73f17dc562ed	1903	validated
32fe6526-7dc6-4d52-85ee-291e6030a5d4	32fe6526-7dc6-4d52-85ee-291e6030a5d4/41f3b7f5-f00d-46c3-8907-df14e1e7566a.wxs.aliquot_ensemble_masked.maf.gz	c7e2181fdbe49514b0e6615b01595870	2975	validated
ac8a555e-8442-493c-b777-6eabc065699a	ac8a555e-8442-493c-b777-6eabc065699a/77bacd48-34ce-4a40-aed7-b507caf8acd8.wxs.aliquot_ensemble_masked.maf.gz	643fb183e6d4e8370851d7e99ec4e6c2	1651	validated
2bfbaa4d-9f1f-43d2-ae92-c708bbec11e1	2bfbaa4d-9f1f-43d2-ae92-c708bbec11e1/08e7bce1-20ae-484b-aa39-2dd6ad80e824.wxs.aliquot_ensemble_masked.maf.gz	9c60e549195be1589757c93191b81227	1791	validated
38427266-a7e7-427c-b4f0-3a82ae5d64ff	38427266-a7e7-427c-b4f0-3a82ae5d64ff/fe79c0c8-bcef-4a39-aafe-af6c4f5b56c8.wxs.aliquot_ensemble_masked.maf.gz	77d9772065283ebf22b4e2897a5f347f	7635	validated
f408e7cc-3537-45a2-8ca0-f40c07a2d96a	f408e7cc-3537-45a2-8ca0-f40c07a2d96a/3b66c940-5f70-432d-94f5-6d639ae040db.wxs.aliquot_ensemble_masked.maf.gz	a7dc238e642b13699d5b7c7a5f83d327	1980	validated
